fips,pollutant,year,pred_wght,state_abbr,lat,lon
21115,co,2015,0.24317262,KY,37.82960082,-82.81400587
21117,co,2015,0.274249991,KY,39.01319199,-84.54858121
21119,co,2015,0.240621196,KY,37.32758888,-82.94054326
21121,co,2015,0.241382446,KY,36.90158653,-83.91526112
21123,co,2015,0.21697536,KY,37.54479735,-85.72339694
21125,co,2015,0.236304249,KY,37.09139736,-84.08783485
21127,co,2015,0.241206292,KY,38.07899438,-82.68164083
21129,co,2015,0.23779105,KY,37.59178022,-83.70169623
21131,co,2015,0.238151223,KY,37.11525469,-83.37634499
21133,co,2015,0.239262358,KY,37.14582965,-82.8071334
21135,co,2015,0.230317116,KY,38.56253495,-83.34705943
21137,co,2015,0.219781433,KY,37.47312147,-84.66989636
21139,co,2015,0.202068721,KY,37.135815,-88.35087044
21141,co,2015,0.214990002,KY,36.85948893,-86.86592315
21143,co,2015,0.216197396,KY,37.06070212,-88.07978587
21145,co,2015,0.222611266,KY,37.04807864,-88.6482881
21147,co,2015,0.240782422,KY,36.71576008,-84.44608964
21149,co,2015,0.187424064,KY,37.51323291,-87.21934051
21151,co,2015,0.245480175,KY,37.70616116,-84.28746585
21153,co,2015,0.232348088,KY,37.72981734,-83.05626002
21155,co,2015,0.224209798,KY,37.56959084,-85.28721606
21157,co,2015,0.202720832,KY,36.8983037,-88.33935301
21159,co,2015,0.242353617,KY,37.83054498,-82.51691215
21161,co,2015,0.239837458,KY,38.61639809,-83.78854242
21163,co,2015,0.231390043,KY,37.93430043,-86.13286821
21165,co,2015,0.228964512,KY,37.93945065,-83.59839565
21167,co,2015,0.230041353,KY,37.78500808,-84.84970359
21169,co,2015,0.221859938,KY,36.99081929,-85.64159753
21171,co,2015,0.228963084,KY,36.70832748,-85.72991906
21173,co,2015,0.231944212,KY,38.0357764,-83.91745701
21175,co,2015,0.231306508,KY,37.91274807,-83.26655094
21177,co,2015,0.231483515,KY,37.2380921,-87.1470603
21179,co,2015,0.228971337,KY,37.81801709,-85.46033492
21181,co,2015,0.231823285,KY,38.32765336,-84.02379626
21183,co,2015,0.222102853,KY,37.46505797,-86.86426645
21185,co,2015,0.241020251,KY,38.37284419,-85.45953366
21187,co,2015,0.234236202,KY,38.53193332,-84.83196749
21189,co,2015,0.234229271,KY,37.45209205,-83.6841078
21191,co,2015,0.234465191,KY,38.71579806,-84.3597325
21193,co,2015,0.247592125,KY,37.25762834,-83.20110514
21195,co,2015,0.241576937,KY,37.46350651,-82.42056859
21197,co,2015,0.23693908,KY,37.85229667,-83.88114713
21199,co,2015,0.234328622,KY,37.09282047,-84.61463268
21201,co,2015,0.229555271,KY,38.52082375,-84.04885907
21203,co,2015,0.23354581,KY,37.38161388,-84.34839489
21205,co,2015,0.242382867,KY,38.19462346,-83.4423183
21207,co,2015,0.223244443,KY,37.02933263,-85.05930891
21209,co,2015,0.242453604,KY,38.23169418,-84.57057775
21211,co,2015,0.230076123,KY,38.21351198,-85.23025429
21213,co,2015,0.20606494,KY,36.73328379,-86.57210815
21215,co,2015,0.218554072,KY,38.05971594,-85.35092662
21217,co,2015,0.229302619,KY,37.3504026,-85.34343097
21219,co,2015,0.192460051,KY,36.81176412,-87.17144424
21221,co,2015,0.213042738,KY,36.84704802,-87.83619778
21223,co,2015,0.234897097,KY,38.62070378,-85.33254415
21225,co,2015,0.181530972,KY,37.65331348,-87.92693109
21227,co,2015,0.242581296,KY,36.97039679,-86.43455663
21229,co,2015,0.223962381,KY,37.73866072,-85.19084684
21231,co,2015,0.230526541,KY,36.83788549,-84.84458988
21233,co,2015,0.203125774,KY,37.49971201,-87.68695782
21235,co,2015,0.242407819,KY,36.80969405,-84.1410092
21237,co,2015,0.234140529,KY,37.74062072,-83.51090823
21239,co,2015,0.230185819,KY,38.05006816,-84.72727237
22001,co,2015,0.170015405,LA,30.27855531,-92.35178028
22003,co,2015,0.207838509,LA,30.66938763,-92.77433541
22005,co,2015,0.215874157,LA,30.24852441,-90.93402375
22007,co,2015,0.171904683,LA,29.92296223,-91.06646548
22009,co,2015,0.167884836,LA,31.05358768,-92.06258973
22011,co,2015,0.210746044,LA,30.73388538,-93.2871193
22013,co,2015,0.216728693,LA,32.38889983,-93.08017032
22015,co,2015,0.233778133,LA,32.55569526,-93.65669265
22017,co,2015,0.244769039,LA,32.47207361,-93.80086492
22019,co,2015,0.227394514,LA,30.22753283,-93.26149986
22021,co,2015,0.200924904,LA,32.07822165,-92.1037458
22023,co,2015,0.200733383,LA,29.95669757,-93.21213667
22025,co,2015,0.168434638,LA,31.69693362,-91.82442926
22027,co,2015,0.222035511,LA,32.83367514,-93.03306239
22029,co,2015,0.179284213,LA,31.59278468,-91.54595934
22031,co,2015,0.212768956,LA,32.10498099,-93.7767428
22033,co,2015,0.244784871,LA,30.46249244,-91.10095499
22035,co,2015,0.180303159,LA,32.77096952,-91.19514979
22037,co,2015,0.200200101,LA,30.82683795,-91.08920859
22039,co,2015,0.181650497,LA,30.68572364,-92.36219414
22041,co,2015,0.15190491,LA,32.14381346,-91.69624441
22043,co,2015,0.206943659,LA,31.53414935,-92.54286363
22045,co,2015,0.179049569,LA,29.99419666,-91.81024408
22047,co,2015,0.192096397,LA,30.27210113,-91.23435839
22049,co,2015,0.219092554,LA,32.28065674,-92.64598259
22051,co,2015,0.282930229,LA,29.94526055,-90.15321236
22053,co,2015,0.175942346,LA,30.24019443,-92.73805023
22055,co,2015,0.207841281,LA,30.20521694,-92.04376201
22057,co,2015,0.198605692,LA,29.67999327,-90.61534434
22059,co,2015,0.216027214,LA,31.73055676,-92.17260032
22061,co,2015,0.226669723,LA,32.54926127,-92.64792698
22063,co,2015,0.224815926,LA,30.48338878,-90.84078993
22065,co,2015,0.169383706,LA,32.397651,-91.19683637
22067,co,2015,0.20373017,LA,32.78639246,-91.88614909
22069,co,2015,0.214786531,LA,31.75948357,-93.09737719
22071,co,2015,0.293515449,LA,29.97269779,-90.05282918
22073,co,2015,0.224266774,LA,32.51434704,-92.1296167
22075,co,2015,0.246444031,LA,29.7217575,-89.90108378
22077,co,2015,0.180474492,LA,30.67106829,-91.5001028
22079,co,2015,0.216414983,LA,31.28457964,-92.45743102
22081,co,2015,0.20554728,LA,32.05462686,-93.307614
22083,co,2015,0.158548451,LA,32.44108815,-91.71470622
22085,co,2015,0.21426294,LA,31.58188568,-93.56668807
22087,co,2015,0.27672506,LA,29.92824157,-89.9344389
22089,co,2015,0.233823517,LA,29.93939689,-90.3767713
22091,co,2015,0.207911887,LA,30.78833614,-90.69387422
22093,co,2015,0.194130648,LA,30.02076772,-90.73721378
22095,co,2015,0.227876983,LA,30.07150089,-90.51341134
22097,co,2015,0.18366154,LA,30.51403027,-92.11129143
22099,co,2015,0.171353569,LA,30.22905204,-91.83526729
22101,co,2015,0.213902969,LA,29.74059263,-91.34487047
22103,co,2015,0.242651277,LA,30.38330726,-89.94845805
22105,co,2015,0.220422828,LA,30.57161294,-90.45552206
22107,co,2015,0.157683117,LA,31.96478998,-91.2970265
22109,co,2015,0.222097925,LA,29.59281162,-90.72227645
22111,co,2015,0.219099801,LA,32.79450621,-92.40437797
22113,co,2015,0.165510568,LA,29.99368893,-92.16593153
22115,co,2015,0.222993954,LA,31.09495088,-93.24583951
22117,co,2015,0.220857533,LA,30.83591556,-89.99621295
22119,co,2015,0.228212388,LA,32.70010206,-93.34103613
22121,co,2015,0.189325127,LA,30.44396003,-91.26448051
22123,co,2015,0.141924161,LA,32.81655368,-91.43174644
22125,co,2015,0.203893922,LA,30.89361076,-91.4047728
22127,co,2015,0.218392015,LA,31.92989364,-92.67656017
23001,co,2015,0.22220762,ME,44.11906991,-70.2013191
23003,co,2015,0.183127817,ME,46.70504862,-68.08753608
23005,co,2015,0.223699183,ME,43.74808841,-70.3056141
23007,co,2015,0.205609779,ME,44.70748633,-70.22585266
23009,co,2015,0.207172051,ME,44.47147508,-68.46779084
23011,co,2015,0.207115854,ME,44.39610265,-69.74898796
23013,co,2015,0.207130845,ME,44.12978596,-69.16286347
23015,co,2015,0.205426373,ME,44.03233233,-69.55498549
23017,co,2015,0.209316563,ME,44.28237078,-70.61305213
23019,co,2015,0.208767253,ME,44.95303719,-68.79383782
23021,co,2015,0.2010316,ME,45.24209478,-69.26345125
23023,co,2015,0.213850791,ME,43.95620135,-69.86972843
23025,co,2015,0.203854454,ME,44.82192047,-69.68597191
23027,co,2015,0.201251196,ME,44.49113825,-69.08654418
23029,co,2015,0.205272238,ME,44.86359096,-67.46449429
23031,co,2015,0.21528163,ME,43.42410722,-70.6404672
24001,co,2015,0.255702722,MD,39.62919614,-78.82222192
24003,co,2015,0.257248763,MD,39.06730073,-76.5989552
24005,co,2015,0.260097122,MD,39.36925263,-76.62039416
24009,co,2015,0.226461555,MD,38.54851732,-76.54215947
24011,co,2015,0.190201235,MD,38.87432905,-75.83147567
24013,co,2015,0.198757488,MD,39.52722042,-76.99309077
24015,co,2015,0.215230219,MD,39.61382335,-75.9366086
24017,co,2015,0.24016411,MD,38.57855904,-76.95300488
24019,co,2015,0.213724851,MD,38.57062343,-76.00969925
24021,co,2015,0.215813354,MD,39.43225544,-77.4002258
24023,co,2015,0.230158038,MD,39.51218348,-79.30300422
24025,co,2015,0.22580646,MD,39.52137616,-76.31089879
24027,co,2015,0.237956181,MD,39.21927439,-76.85674452
24029,co,2015,0.188995269,MD,39.24505649,-76.05844529
24031,co,2015,0.251319284,MD,39.08618647,-77.12291928
24033,co,2015,0.264938854,MD,38.90857525,-76.88993229
24035,co,2015,0.201231742,MD,39.02243628,-76.14791758
24037,co,2015,0.221335514,MD,38.30732602,-76.57897525
24039,co,2015,0.212285287,MD,38.13287973,-75.74337592
24041,co,2015,0.20525308,MD,38.76966262,-76.09811557
24043,co,2015,0.223722752,MD,39.61757476,-77.73140281
24045,co,2015,0.216996313,MD,38.37157165,-75.59507893
24047,co,2015,0.22921844,MD,38.30193573,-75.23793431
24510,co,2015,0.304002699,MD,39.31489307,-76.6196142
25001,co,2015,0.22354773,MA,41.69021635,-70.3338341
25003,co,2015,0.225449673,MA,42.46078042,-73.21643463
25005,co,2015,0.245491727,MA,41.79321955,-71.10848798
25007,co,2015,0.255481282,MA,41.42128346,-70.60274042
25009,co,2015,0.247239667,MA,42.62479087,-70.98790391
25011,co,2015,0.213384474,MA,42.57828946,-72.55870978
25013,co,2015,0.239695563,MA,42.12592714,-72.5753289
25015,co,2015,0.214714451,MA,42.31253757,-72.573343
25017,co,2015,0.249380302,MA,42.44854661,-71.25525227
25019,co,2015,0.261670299,MA,41.26790878,-70.09111298
25021,co,2015,0.240740899,MA,42.20269446,-71.14748358
25023,co,2015,0.229104087,MA,42.02396222,-70.85379529
25025,co,2015,0.290513205,MA,42.33480662,-71.0786136
25027,co,2015,0.226569307,MA,42.30370446,-71.80541944
26001,co,2015,0.220066209,MI,44.66511375,-83.4675891
26003,co,2015,0.22210612,MI,46.38867536,-86.70011975
26005,co,2015,0.198877211,MI,42.60313812,-85.87437774
26007,co,2015,0.243201083,MI,45.05095496,-83.50445064
26009,co,2015,0.216205826,MI,44.97864779,-85.19870502
26011,co,2015,0.212744919,MI,44.04449814,-83.88270045
26013,co,2015,0.224716531,MI,46.76502549,-88.45425761
26015,co,2015,0.203861147,MI,42.61415425,-85.34176319
26017,co,2015,0.230519819,MI,43.63057586,-83.92844175
26019,co,2015,0.217853582,MI,44.65038225,-86.01605922
26021,co,2015,0.227845073,MI,41.98751462,-86.40754681
26023,co,2015,0.201301728,MI,41.92976616,-85.03176706
26025,co,2015,0.232110333,MI,42.28950852,-85.10189042
26027,co,2015,0.198054677,MI,41.89197795,-86.04058695
26029,co,2015,0.214129007,MI,45.24702885,-85.11531527
26031,co,2015,0.217661175,MI,45.51274356,-84.51864903
26033,co,2015,0.238128115,MI,46.36764176,-84.39553402
26035,co,2015,0.225805558,MI,43.9457322,-84.8263885
26037,co,2015,0.19659012,MI,42.89127819,-84.5550422
26039,co,2015,0.240338701,MI,44.65506473,-84.66656322
26041,co,2015,0.249046403,MI,45.80238478,-87.06633123
26043,co,2015,0.238605693,MI,45.83365091,-88.01380806
26045,co,2015,0.212688691,MI,42.64387119,-84.7404006
26047,co,2015,0.21251773,MI,45.43395299,-84.90887774
26049,co,2015,0.241255522,MI,43.00641345,-83.6947288
26051,co,2015,0.219807985,MI,43.96707038,-84.43739368
26053,co,2015,0.222855267,MI,46.43597879,-89.97889225
26055,co,2015,0.225337914,MI,44.71065318,-85.60716539
26057,co,2015,0.191120327,MI,43.34331576,-84.62937282
26059,co,2015,0.201054523,MI,41.91702528,-84.60395924
26061,co,2015,0.234001685,MI,47.12765174,-88.54149117
26063,co,2015,0.191821837,MI,43.83360353,-83.06174472
26065,co,2015,0.250152038,MI,42.68887966,-84.48784948
26067,co,2015,0.201748872,MI,42.95687791,-85.08596919
26069,co,2015,0.238019472,MI,44.356584,-83.53685829
26071,co,2015,0.222292707,MI,46.09801917,-88.53427819
26073,co,2015,0.211879459,MI,43.60724637,-84.79985702
26075,co,2015,0.233669444,MI,42.24131523,-84.40637791
26077,co,2015,0.231942195,MI,42.26348039,-85.58488615
26079,co,2015,0.226752092,MI,44.72069537,-85.16603829
26081,co,2015,0.248536632,MI,42.96379249,-85.62657328
26083,co,2015,0.225169308,MI,47.33363609,-88.30233506
26085,co,2015,0.224461669,MI,43.9598116,-85.79837344
26087,co,2015,0.206999026,MI,43.05969524,-83.25059472
26089,co,2015,0.206961682,MI,44.90976691,-85.73250121
26091,co,2015,0.21324819,MI,41.92518644,-84.05237529
26093,co,2015,0.229851602,MI,42.5730548,-83.85761796
26095,co,2015,0.241580866,MI,46.3344456,-85.55091777
26097,co,2015,0.23307136,MI,45.99790391,-84.88061307
26099,co,2015,0.290943963,MI,42.58689018,-82.95736244
26101,co,2015,0.234460628,MI,44.30391758,-86.18789975
26103,co,2015,0.24611281,MI,46.48696052,-87.49462095
26105,co,2015,0.226922153,MI,43.97493466,-86.34782924
26107,co,2015,0.218754028,MI,43.65356299,-85.38885164
26109,co,2015,0.236199109,MI,45.34104827,-87.58191052
26111,co,2015,0.232022457,MI,43.6427767,-84.29808162
26113,co,2015,0.208716828,MI,44.30581815,-85.17943438
26115,co,2015,0.222718755,MI,41.90024875,-83.4856868
26117,co,2015,0.200153247,MI,43.28847287,-85.18066494
26119,co,2015,0.222707405,MI,44.99942987,-84.12286494
26121,co,2015,0.246963664,MI,43.24417196,-86.21546444
26123,co,2015,0.20660987,MI,43.46692144,-85.80985928
26125,co,2015,0.275582907,MI,42.58753533,-83.31041239
26127,co,2015,0.200226025,MI,43.63270321,-86.30420951
26129,co,2015,0.221928214,MI,44.2875714,-84.12328031
26131,co,2015,0.216689196,MI,46.72025018,-89.28517165
26133,co,2015,0.20959757,MI,43.96556068,-85.35114941
26135,co,2015,0.224066271,MI,44.69678576,-84.14714977
26137,co,2015,0.227842335,MI,45.00677956,-84.66689022
26139,co,2015,0.224267663,MI,42.90936406,-86.02133693
26141,co,2015,0.230044742,MI,45.35683306,-83.87377184
26143,co,2015,0.242339051,MI,44.3648663,-84.64982218
26145,co,2015,0.229196221,MI,43.39820062,-83.99374067
26147,co,2015,0.241044392,MI,42.91135658,-82.56439391
26149,co,2015,0.198739758,MI,41.88804908,-85.52722734
26151,co,2015,0.183688506,MI,43.36427598,-82.7794579
26153,co,2015,0.238277279,MI,46.00479036,-86.22754425
26155,co,2015,0.206538977,MI,42.94280378,-84.14722373
26157,co,2015,0.193717434,MI,43.42972705,-83.43559945
26159,co,2015,0.194888289,MI,42.26069253,-86.01002464
26161,co,2015,0.252957466,MI,42.25694367,-83.72717642
26163,co,2015,0.308312473,MI,42.33261009,-83.21786698
26165,co,2015,0.231190823,MI,44.30768395,-85.48565174
27001,co,2015,0.224784324,MN,46.57076408,-93.52429816
27003,co,2015,0.238885561,MN,45.19514376,-93.27027601
27005,co,2015,0.213866413,MN,46.84915965,-95.77620014
27007,co,2015,0.237829204,MN,47.59100648,-94.86307942
27009,co,2015,0.217154896,MN,45.63353866,-94.10245269
27011,co,2015,0.182057495,MN,45.40001564,-96.44331019
27013,co,2015,0.207258553,MN,44.12981345,-93.99881313
27015,co,2015,0.198960546,MN,44.28424487,-94.59915424
27017,co,2015,0.228061474,MN,46.64272922,-92.53604338
27019,co,2015,0.201541772,MN,44.83804006,-93.67996098
27021,co,2015,0.222968041,MN,46.81456661,-94.41574132
27023,co,2015,0.173951809,MN,44.96056182,-95.62079068
27025,co,2015,0.197044808,MN,45.45300829,-92.92412568
27027,co,2015,0.219325349,MN,46.85799793,-96.67244275
27029,co,2015,0.221727032,MN,47.56189392,-95.38828618
27031,co,2015,0.229149045,MN,47.78349896,-90.33742908
27033,co,2015,0.169310968,MN,43.9415088,-95.11958452
27035,co,2015,0.234152501,MN,46.43037311,-94.15886692
27037,co,2015,0.23499106,MN,44.76595475,-93.15173412
27039,co,2015,0.162864034,MN,44.02998205,-92.80879191
27041,co,2015,0.199894999,MN,45.90902787,-95.39200814
27043,co,2015,0.163147013,MN,43.68024857,-93.95790288
27045,co,2015,0.184277166,MN,43.6926867,-92.08272283
27047,co,2015,0.198546771,MN,43.66256327,-93.36178589
27049,co,2015,0.199498248,MN,44.44907376,-92.66739758
27051,co,2015,0.164617868,MN,45.9432122,-95.93659482
27053,co,2015,0.261282818,MN,44.97463309,-93.36121884
27055,co,2015,0.208526129,MN,43.71892964,-91.4399331
27057,co,2015,0.219327362,MN,47.05788891,-94.93393972
27059,co,2015,0.192494568,MN,45.54429618,-93.26146379
27061,co,2015,0.23210785,MN,47.31597703,-93.52068973
27063,co,2015,0.162799724,MN,43.66598846,-95.11263311
27065,co,2015,0.206817341,MN,45.88631431,-93.29937829
27067,co,2015,0.198099002,MN,45.1550506,-95.01674661
27069,co,2015,0.165563279,MN,48.729535,-96.7813616
27071,co,2015,0.242443153,MN,48.509403,-93.48515929
27073,co,2015,0.152964994,MN,44.98224089,-96.13345943
27075,co,2015,0.23667291,MN,47.18020202,-91.55707245
27077,co,2015,0.211216999,MN,48.76586685,-94.74546433
27079,co,2015,0.181619267,MN,44.39373275,-93.71748427
27081,co,2015,0.160910636,MN,44.37523962,-96.25362059
27083,co,2015,0.181183823,MN,44.42842693,-95.7954423
27085,co,2015,0.184926717,MN,44.85971286,-94.2646771
27087,co,2015,0.189741866,MN,47.29607672,-95.840761
27089,co,2015,0.163774614,MN,48.31010827,-96.53190769
27091,co,2015,0.176544149,MN,43.66528465,-94.51148818
27093,co,2015,0.179227263,MN,45.13636665,-94.48298183
27095,co,2015,0.206307147,MN,45.7942299,-93.62451875
27097,co,2015,0.201257033,MN,45.98342749,-94.32770821
27099,co,2015,0.198839241,MN,43.66509989,-92.89819493
27101,co,2015,0.15478989,MN,43.98645405,-95.74106857
27103,co,2015,0.210241571,MN,44.26535589,-94.06083416
27105,co,2015,0.181913707,MN,43.63632939,-95.66742825
27107,co,2015,0.165748565,MN,47.30798929,-96.47794486
27109,co,2015,0.21996936,MN,44.02396781,-92.47320291
27111,co,2015,0.198252935,MN,46.40506653,-95.79344852
27113,co,2015,0.199713975,MN,48.10225515,-96.14842167
27115,co,2015,0.211100029,MN,46.03341011,-92.89243738
27117,co,2015,0.168092732,MN,43.98147442,-96.27061005
27119,co,2015,0.196738276,MN,47.78042516,-96.55194991
27121,co,2015,0.180234342,MN,45.6298717,-95.43711544
27123,co,2015,0.271425326,MN,44.99314742,-93.10632138
27125,co,2015,0.171105181,MN,47.8761045,-96.13568432
27127,co,2015,0.164620216,MN,44.43887986,-95.19503218
27129,co,2015,0.156486914,MN,44.72197491,-94.93801874
27131,co,2015,0.202495591,MN,44.37059006,-93.26032935
27133,co,2015,0.161762369,MN,43.64810079,-96.23879108
27135,co,2015,0.186537748,MN,48.82130326,-95.64807244
27137,co,2015,0.247552025,MN,47.0852045,-92.31239162
27139,co,2015,0.215408261,MN,44.71312889,-93.46785599
27141,co,2015,0.205208921,MN,45.40464595,-93.72203622
27143,co,2015,0.162183663,MN,44.58270787,-94.16834632
27145,co,2015,0.219691394,MN,45.55783025,-94.36087518
27147,co,2015,0.198067978,MN,44.06430524,-93.21444205
27149,co,2015,0.181950321,MN,45.58068419,-95.92605471
27151,co,2015,0.175354253,MN,45.27407737,-95.64437829
27153,co,2015,0.199089334,MN,46.06692397,-94.88651346
27155,co,2015,0.167048028,MN,45.75108033,-96.54895562
27157,co,2015,0.199795771,MN,44.2978581,-92.22107697
27159,co,2015,0.20787685,MN,46.52439176,-95.04141946
27161,co,2015,0.181019958,MN,44.06100391,-93.5500219
27163,co,2015,0.222695155,MN,44.98862274,-92.92089552
27165,co,2015,0.164745089,MN,43.99342391,-94.58374228
27167,co,2015,0.182073894,MN,46.31653526,-96.52969082
27169,co,2015,0.241167679,MN,44.02370675,-91.71442646
27171,co,2015,0.193727214,MN,45.19763126,-93.82883919
27173,co,2015,0.167494217,MN,44.73755445,-95.82589563
28001,co,2015,0.21849722,MS,31.54764172,-91.3521558
28003,co,2015,0.220675429,MS,34.90878441,-88.53106455
28005,co,2015,0.203166894,MS,31.18001963,-90.81760303
28007,co,2015,0.221318341,MS,33.06623432,-89.58682858
28009,co,2015,0.20849052,MS,34.81010626,-89.20419507
28011,co,2015,0.174636781,MS,33.7722846,-90.77534961
28013,co,2015,0.204179376,MS,33.92977194,-89.30692395
28015,co,2015,0.207875175,MS,33.45839234,-89.91841528
28017,co,2015,0.210958364,MS,33.93222944,-88.93177823
28019,co,2015,0.2217568,MS,33.3421508,-89.23626311
28021,co,2015,0.211047231,MS,31.93595408,-90.95412758
28023,co,2015,0.223155587,MS,32.06275279,-88.73063471
28025,co,2015,0.223902695,MS,33.62459084,-88.69249302
28027,co,2015,0.191305245,MS,34.22242395,-90.56985345
28029,co,2015,0.216924042,MS,31.88965051,-90.37918873
28031,co,2015,0.212579842,MS,31.63759219,-89.54874517
28033,co,2015,0.23001589,MS,34.93040071,-89.95669116
28035,co,2015,0.243081462,MS,31.30903932,-89.28788022
28037,co,2015,0.211698121,MS,31.47321542,-90.87278335
28039,co,2015,0.218847563,MS,30.8705366,-88.59289954
28041,co,2015,0.232911315,MS,31.19300892,-88.62616141
28043,co,2015,0.225158073,MS,33.76812156,-89.80280124
28045,co,2015,0.244129064,MS,30.37939206,-89.40567658
28047,co,2015,0.253974371,MS,30.43295468,-89.06383451
28049,co,2015,0.233636389,MS,32.30386838,-90.25563182
28051,co,2015,0.19756586,MS,33.09028811,-90.02845709
28053,co,2015,0.172560713,MS,33.1615841,-90.51909333
28055,co,2015,0.165124255,MS,32.86727233,-91.00640505
28057,co,2015,0.222662837,MS,34.29222047,-88.40266864
28059,co,2015,0.245284131,MS,30.4443704,-88.66067892
28061,co,2015,0.217834278,MS,31.96673607,-89.14452476
28063,co,2015,0.206174104,MS,31.71465953,-91.05552875
28065,co,2015,0.211803477,MS,31.5749158,-89.81458595
28067,co,2015,0.229853262,MS,31.66867451,-89.1650962
28069,co,2015,0.220545408,MS,32.75996715,-88.67789821
28071,co,2015,0.23590824,MS,34.36150745,-89.52694673
28073,co,2015,0.228347351,MS,31.26415639,-89.43873755
28075,co,2015,0.240972537,MS,32.40067872,-88.69180342
28077,co,2015,0.213132001,MS,31.55538349,-90.10922848
28079,co,2015,0.216823762,MS,32.72545797,-89.50475084
28081,co,2015,0.216868166,MS,34.27473513,-88.70297992
28083,co,2015,0.196368629,MS,33.51307868,-90.20907681
28085,co,2015,0.217954991,MS,31.55089007,-90.45628219
28087,co,2015,0.232010554,MS,33.51535485,-88.39267898
28089,co,2015,0.221573839,MS,32.51071196,-90.0983043
28091,co,2015,0.215835357,MS,31.24444941,-89.8296776
28093,co,2015,0.213062596,MS,34.81576527,-89.54291394
28095,co,2015,0.216258256,MS,33.92591293,-88.49810827
28097,co,2015,0.218307706,MS,33.49657431,-89.68301332
28099,co,2015,0.22445081,MS,32.75420194,-89.11767024
28101,co,2015,0.22162281,MS,32.41203957,-89.12807078
28103,co,2015,0.207844912,MS,33.13111822,-88.5498131
28105,co,2015,0.23417663,MS,33.44923212,-88.82870938
28107,co,2015,0.196025677,MS,34.35000903,-89.93837247
28109,co,2015,0.224144702,MS,30.64196836,-89.63166112
28111,co,2015,0.22106141,MS,31.26282027,-88.99199739
28113,co,2015,0.214764319,MS,31.21605741,-90.43640515
28115,co,2015,0.20591621,MS,34.25250229,-89.01142717
28117,co,2015,0.213635094,MS,34.63150106,-88.55264396
28119,co,2015,0.164617946,MS,34.27262142,-90.26283519
28121,co,2015,0.229920666,MS,32.27937375,-90.03297055
28123,co,2015,0.217647001,MS,32.40146491,-89.52918114
28125,co,2015,0.155557906,MS,32.92474428,-90.85937636
28127,co,2015,0.21773271,MS,31.91600709,-89.85381429
28129,co,2015,0.214021579,MS,31.97184788,-89.50702502
28131,co,2015,0.227894756,MS,30.80901163,-89.13649972
28133,co,2015,0.171564395,MS,33.59412465,-90.58397557
28135,co,2015,0.177133296,MS,33.98314102,-90.19711919
28137,co,2015,0.209278326,MS,34.64607692,-89.94813824
28139,co,2015,0.217296771,MS,34.76789439,-88.92578372
28141,co,2015,0.226889858,MS,34.7234822,-88.22838208
28143,co,2015,0.158172721,MS,34.70964077,-90.3479715
28145,co,2015,0.207601421,MS,34.48426117,-89.00790998
28147,co,2015,0.207909001,MS,31.15162439,-90.12142888
28149,co,2015,0.221612258,MS,32.3258818,-90.8452267
28151,co,2015,0.200409323,MS,33.37108085,-91.01098639
28153,co,2015,0.227701586,MS,31.65009802,-88.6593575
28155,co,2015,0.218051041,MS,33.58221995,-89.22614677
28157,co,2015,0.206891568,MS,31.12153055,-91.23827628
28159,co,2015,0.219987013,MS,33.08492241,-89.04284365
28161,co,2015,0.216944847,MS,34.08059289,-89.69352276
28163,co,2015,0.201127417,MS,32.82848858,-90.38024245
29001,co,2015,0.226758896,MO,40.19566109,-92.58245092
29003,co,2015,0.182034676,MO,39.92256992,-94.81830226
29005,co,2015,0.165011255,MO,40.42110274,-95.43769061
29007,co,2015,0.196319446,MO,39.20535912,-91.82099305
29009,co,2015,0.224291118,MO,36.73506549,-93.86279744
29011,co,2015,0.196506691,MO,37.49522728,-94.30893435
29013,co,2015,0.194791611,MO,38.27616347,-94.36233718
29015,co,2015,0.222754149,MO,38.30268968,-93.30892224
29017,co,2015,0.211988589,MO,37.33823988,-89.99829871
29019,co,2015,0.225221642,MO,38.95986787,-92.32150229
29021,co,2015,0.228046067,MO,39.75059999,-94.82195079
29023,co,2015,0.213895704,MO,36.75379118,-90.41359478
29025,co,2015,0.184207991,MO,39.66476701,-93.99483081
29027,co,2015,0.211519773,MO,38.80223837,-91.99334888
29029,co,2015,0.22874879,MO,38.07282724,-92.74951804
29031,co,2015,0.230758545,MO,37.3538942,-89.6062792
29033,co,2015,0.181126296,MO,39.41015474,-93.49558127
29035,co,2015,0.224450568,MO,36.94943077,-90.89733338
29037,co,2015,0.204692514,MO,38.74689394,-94.42358519
29039,co,2015,0.21862531,MO,37.76799594,-93.89512051
29041,co,2015,0.173869892,MO,39.48662495,-92.93502135
29043,co,2015,0.221120391,MO,37.02568818,-93.26253091
29045,co,2015,0.176801273,MO,40.41306612,-91.70475977
29047,co,2015,0.226470533,MO,39.25139627,-94.49387617
29049,co,2015,0.189600588,MO,39.60209323,-94.37005802
29051,co,2015,0.225839928,MO,38.55239668,-92.21863274
29053,co,2015,0.196006556,MO,38.90961591,-92.77256244
29055,co,2015,0.226091082,MO,38.05982042,-91.32278249
29057,co,2015,0.21253306,MO,37.41561299,-93.82994758
29059,co,2015,0.214867994,MO,37.64382223,-93.0670879
29061,co,2015,0.191598957,MO,39.94268412,-93.9832558
29063,co,2015,0.189389345,MO,39.8196057,-94.34057132
29065,co,2015,0.228294008,MO,37.63068746,-91.54214775
